,n.name,n.code,score
1794,Morris Municipal Airport James R. Washburn field,KC09,24.0
4182,Sopwith Farm Airport,27CL,24.0
688,Tinker Air Force Base,KTIK,23.0
883,Manchester Airport,EGCC,23.0
703,Billy Joe Airport,37CA,23.0
1121,Poplar Grove Airport,KC77,23.0
36,Sheremetyevo International Airport,UUEE,23.0
1137,Flying W Airport,KN14,23.0
1939,Bremerton National Airport,KPWT,23.0
945,Shannon Airport,EINN,23.0
464,McCampbell-Porter Airport,KTFP,23.0
2022,Miramar Marine Corps Air Station - Mitscher Field,KNKX,23.0
1104,Ocean County Airport,KMJX,23.0
1681,Kinston Regional Jetport At Stallings Field,KISO,23.0
2285,Burlington Municipal Airport,KBUU,23.0
1019,La Belle Municipal Airport,KX14,23.0
577,Niagara Falls International Airport,KIAG,22.0
642,Springdale Municipal Airport,KASG,22.0
959,Kerrville Municipal Louis Schreiner Field,KERV,22.0
766,Athens Ben Epps Airport,KAHN,22.0
673,Castle Airport,KMER,22.0
672,Treasure Valley Executive Airport at Caldwell,KEUL,22.0
886,Burlington Alamance Regional Airport,KBUY,22.0
0,Melbourne International Airport,YMML,22.0
1652,Pocock Airport,04TX,22.0
1312,Conroe-North Houston Regional Airport,KCXO,22.0
473,Johnson County Executive Airport,KOJC,22.0
1038,Aero Country Airport,KT31,22.0
1069,Kestrel Airpark,K1T7,22.0
247,Cameron Park Airport,KO61,22.0
1088,Sulphur Springs Municipal Airport,KSLR,22.0
220,Saskatoon John G. Diefenbaker International Airport,CYXE,22.0
525,Calverton Executive Airpark,K3C8,22.0
991,York Airport,KTHV,22.0
1197,Snow Airport,MA36,22.0
2217,Mc Minnville Municipal Airport,KMMV,22.0
536,Hat-Field STOLport,6CO4,22.0
1350,Lykes Palmdale Airport,FL73,22.0
1419,Leesburg International Airport,KLEE,22.0
891,Vienna International Airport,LOWW,21.0
1252,Watertown Municipal Airport,KRYV,21.0
236,Cherokee County Regional Airport,K47A,21.0
455,Point Mugu Naval Air Station (Naval Base Ventura Co),KNTD,21.0
437,Oakdale Airport,KO27,21.0
1406,Cartersville Airport,KVPC,21.0
